subj	pred	obj	type	create_time	update_time
comp1779	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	证券简称	先河环保	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	法人代表	李玉国	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	总经理	陈荣强	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	代码	300137	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	公司注册地址	河北省石家庄市湘江道251号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	企业法人营业执照注册号	130000000008742	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	公司注册地址邮箱	050035	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1779	公司名称	河北先河环保科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	证券简称	大富科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	法人代表	董事长	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	总经理	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	代码	300134	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	公司注册地址	深圳市宝安区沙井街道蚝乡路沙井工业公司第三工业区A1、A2、A3的101、A4的第一、二、三层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	企业法人营业执照注册号	440306503320365	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	公司注册地址邮箱	518104	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1780	公司名称	深圳市大富科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	证券简称	晨光生物	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	法人代表	卢国庆	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	总经理	卢庆国	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	代码	300138	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	公司注册地址	河北省邯郸市曲周县城晨光路1号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	企业法人营业执照注册号	130435000000577	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	公司注册地址邮箱	057250	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1781	公司名称	晨光生物科技集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	证券简称	宝利国际	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	法人代表	周德洪	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	总经理	张宇定	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	代码	300135	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	公司注册地址	江苏省江阴市云亭镇工业园区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	企业法人营业执照注册号	320200000123865	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	公司注册地址邮箱	214422	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1782	公司名称	江苏宝利国际投资股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	证券简称	青松股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	法人代表	柯维新	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	总经理	江承艳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	代码	300132	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	公司注册地址	福建省建阳市回瑶工业园区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	企业法人营业执照注册号	350784100006081	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	公司注册地址邮箱	354200	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1783	公司名称	福建青松股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	证券简称	华策影视	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	法人代表	傅梅城	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	总经理	赵依芳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	代码	300133	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	公司注册地址	浙江省杭州市文二西路683号西溪创意产业园C-C座	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	企业法人营业执照注册号	330102000014647	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	公司注册地址邮箱	310012	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1784	公司名称	浙江华策影视股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	证券简称	晓程科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	法人代表	程毅	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	总经理	丁晓建	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	代码	300139	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	公司注册地址	北京市海淀区西三环北路87号国际财经中心D座503	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	企业法人营业执照注册号	1100001174763	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	公司注册地址邮箱	100089	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1785	公司名称	北京晓程科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	证券简称	中环装备	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	法人代表	余红辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	总经理	朱彤	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	代码	300140	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	公司注册地址	陕西省西安市经开区凤城十二路	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	企业法人营业执照注册号	6100001011256	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	公司注册地址邮箱	710018	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1786	公司名称	中节能环保装备股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	证券简称	沃森生物	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	法人代表	李云春	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	总经理	姜润生	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	代码	300142	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	公司注册地址	云南省昆明市高新开发区北区云南大学科技园2期A3幢4楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	企业法人营业执照注册号	530000100012970	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	公司注册地址邮箱	650106	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1787	公司名称	云南沃森生物技术股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	首次注册登记地点	广东省东莞市塘厦镇蛟坪大道83号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	证券简称	星普医科	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	法人代表	霍昌英	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	总经理	霍昌英	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	代码	300143	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	公司注册地址	广东省东莞市塘厦镇蛟坪大道83号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	企业法人营业执照注册号	441900000178999	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	公司注册地址邮箱	523722	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1788	公司名称	广东星普医学科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	证券简称	和顺电气	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	法人代表	姚建华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	总经理	姚建华	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	代码	300141	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	公司注册地址	江苏省苏州工业园区和顺路8号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	企业法人营业执照注册号	320594000012727	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	公司注册地址邮箱	215122	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1789	公司名称	苏州工业园区和顺电气股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	证券简称	宋城演艺	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	法人代表	张娴	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	总经理	张娴	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	代码	300144	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	公司注册地址	浙江省杭州市之江路148号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	企业法人营业执照注册号	330000000019888	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	公司注册地址邮箱	310008	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1790	公司名称	宋城演艺发展股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	证券简称	汤臣倍健	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	法人代表	林志成	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	总经理	林志成	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	代码	300146	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	公司注册地址	广东省珠海市金湾区三灶科技工业园星汉路19号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	企业法人营业执照注册号	440400000071153	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	公司注册地址邮箱	519040	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1791	公司名称	汤臣倍健股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	证券简称	香雪制药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	法人代表	王永辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	总经理	王永辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	代码	300147	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	公司注册地址	广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	企业法人营业执照注册号	440000000024049	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	公司注册地址邮箱	510663	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	公司名称	广州市香雪制药股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	证券简称	天舟文化	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	法人代表	肖志鸿	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	总经理	罗争玉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	代码	300148	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	公司注册地址	湖南省长沙县星沙镇茶叶大市场办公楼502、602号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	企业法人营业执照注册号	430121000002025	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	公司注册地址邮箱	410199	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1793	公司名称	天舟文化股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	首次注册登记地点	江门市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	证券简称	量子高科	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	法人代表	曾宪经	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	总经理	曾宪维	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	代码	300149	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	公司注册地址	广东省江门市高新区高新西路133号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	企业法人营业执照注册号	440700400013622	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	公司注册地址邮箱	529081	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1794	公司名称	量子高科(中国)生物股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	证券简称	世纪瑞尔	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	法人代表	牛俊杰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	总经理	刘宏	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	代码	300150	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	公司注册地址	北京市海淀区创业路8号3号楼6层3-9	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	企业法人营业执照注册号	1100001033353	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	公司注册地址邮箱	100085	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1795	公司名称	北京世纪瑞尔技术股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	证券简称	昌红科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	法人代表	李焕昌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	总经理	李焕昌	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	代码	300151	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	公司注册地址	深圳市坪山新区坪山锦龙大道西侧	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	企业法人营业执照注册号	440301103072336	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	公司注册地址邮箱	518118	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1796	公司名称	深圳市昌红科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	首次注册登记地点	杭州市余杭区仁和镇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	证券简称	中金环境	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	法人代表	沈金浩	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	总经理	郭少山	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	代码	300145	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	公司注册地址	浙江省杭州市余杭区仁和街道仁河大道46号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	企业法人营业执照注册号	330184000001637	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	公司注册地址邮箱	311107	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1797	公司名称	南方中金环境股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	证券简称	科融环境	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	法人代表	李庆义	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	总经理	李庆义	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	代码	300152	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	公司注册地址	江苏省徐州经济开发区杨山路12号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	企业法人营业执照注册号	320301000001545	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	公司注册地址邮箱	221004	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1798	公司名称	徐州科融环境资源股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	证券简称	科泰电源	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	法人代表	谢松峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	总经理	许乃强	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	代码	300153	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	公司注册地址	上海市青浦区张江高新区青浦园天辰路1633号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	企业法人营业执照注册号	310000400304321	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	公司注册地址邮箱	201712	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1799	公司名称	上海科泰电源股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	证券简称	仙坛股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	法人代表	王寿纯	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	总经理	王寿恒	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	代码	002746	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	公司注册地址	山东省烟台市牟平工业园区(城东)	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	企业法人营业执照注册号	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	公司注册地址邮箱	264117	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1800	公司名称	山东仙坛股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	证券简称	埃 斯 顿	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	法人代表	吴波	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	总经理	吴波	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	代码	002747	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	公司注册地址	江苏省南京江宁经济技术开发区将军南路155号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	企业法人营业执照注册号	320100400016043	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	公司注册地址邮箱	211106	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1801	公司名称	南京埃斯顿自动化股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	证券简称	世龙实业	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	法人代表	刘宜云	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	总经理	张海清	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	代码	002748	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	公司注册地址	江西省乐平市接渡镇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	企业法人营业执照注册号	360200512000014	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	公司注册地址邮箱	333311	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1802	公司名称	江西世龙实业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	首次注册登记地点	成都市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	证券简称	国光股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	法人代表	颜昌绪	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	总经理	颜亚奇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	代码	002749	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	公司注册地址	四川省成都市简阳市平泉镇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	企业法人营业执照注册号	512081000021696	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	公司注册地址邮箱	641402	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1803	公司名称	四川国光农化股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	首次注册登记地点	国家工商总局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	证券简称	龙津药业	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	法人代表	樊献俄	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	总经理	樊献俄	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	代码	002750	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	公司注册地址	云南省昆明市高新区科高路2188号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	企业法人营业执照注册号	530100400001412	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	公司注册地址邮箱	650101	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1804	公司名称	昆明龙津药业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	首次注册登记地点	深圳市市场监督管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	证券简称	易尚展示	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	法人代表	刘梦龙	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	总经理	向开兵	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	代码	002751	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	公司注册地址	深圳市福田区福强路4001号(深圳文化创意园)AB座三层B301	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	企业法人营业执照注册号	440307103034984	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	公司注册地址邮箱	518048	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1805	公司名称	深圳市易尚展示股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	证券简称	昇兴股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	法人代表	林永贤	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	总经理	林永保	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	代码	002752	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	公司注册地址	福建省福州市经济技术开发区经一路	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	企业法人营业执照注册号	350000400000510	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	公司注册地址邮箱	350015	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1806	公司名称	昇兴集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	证券简称	永东股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	法人代表	刘东良	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	总经理	刘东杰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	代码	002753	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	公司注册地址	山西省运城市稷山县西社镇高渠村	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	企业法人营业执照注册号	140824000000090	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	公司注册地址邮箱	043205	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1807	公司名称	山西永东化工股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	首次注册登记地点	河北省保定市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	证券简称	东方新星	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	法人代表	陈会利	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	总经理	陈会利	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	代码	002755	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	公司注册地址	北京市丰台区南四环西路188号七区28号楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	企业法人营业执照注册号	130605000003058	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1808	公司注册地址邮箱	100070	property	2017-10-24 10:52:16	2017-10-24 10:52:16
