:ID	:LABEL	create_time	update_time	industry	first_register_addr	security_short_name	legal_entity	manager	code	company_address	register_number	zipcode	company_name
comp1822	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河南省工商局	科迪乳业	张清海	张枫华	002770	河南省商丘市虞城县产业集聚区工业大道18号	410000100052600	476300	河南科迪乳业股份有限公司
comp1823	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	北京市工商行政管理局	真 视 通	胡小周	王国红	002771	北京市丰台区科学城航丰路9号10层1002号[园区]	110106001349059	100070	北京真视通科技股份有限公司
comp1824	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	众兴菌业	陶军	刘亮	002772	甘肃天水国家农业科技园区	620500200002979	741030	天水众兴菌业科技股份有限公司
comp1825	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	四川省工商行政管理局	康弘药业	柯尊洪	郝晓锋	002773	四川省成都市金牛区蜀西路36号	5100001813267	610036	成都康弘药业集团股份有限公司
comp1826	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	东莞市工商行政管理局	快意电梯	罗爱文	罗爱明	002774	广东省东莞市清溪镇谢坑村金龙工业区	441900000059300	523652	快意电梯股份有限公司
comp1827	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	文科园林	李从文	高育慧	002775	深圳市福田区深南大道1006号深圳国际创新中心(福田科技广场)A栋35、36层	440301103167551	518026	深圳文科园林股份有限公司
comp1828	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	柏 堡 龙	陈伟雄	陈娜娜	002776	广东省揭阳市普宁市流沙东街道新坛村新美路南侧大德北路西	445281000000562	515300	广东柏堡龙股份有限公司
comp1829	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	久远银海	李慧霞	连春华	002777	四川成都市高新区科园一路3号2幢	510109000053512	610063	四川久远银海软件股份有限公司
comp1830	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏省工商行政管理局	高科石化	许汉祥	许汉祥	002778	江苏省宜兴市徐舍镇鲸塘工业集中区	3200001104315	214244	江苏高科石化股份有限公司
comp1831	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	金华市工商行政管理局	中坚科技	吴明根	吴明根	002779	浙江省金华市永康市经济开发区名园南大道10号	--	321300	浙江中坚科技股份有限公司
comp1832	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	北京市西城区工商行政管理局	三夫户外	张恒	张恒	002780	北京市西城区马甸南村4号楼-5号(德胜园区)	110102002771901	100088	北京三夫户外用品股份有限公司
comp1833	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	奇信股份	余少雄	余少雄	002781	深圳市福田区江南名苑一、二层	440301103279723	518038	深圳市奇信建设集团股份有限公司
comp1834	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	可 立 克	肖铿	肖铿	002782	深圳市宝安区福永街道桥头社区正中工业厂区7栋1、2、4层	440306503275841	518103	深圳可立克科技股份有限公司
comp1835	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖湖省湖商行政管理局	凯龙股份	邵兴祥	刘卫	002783	湖北省荆门市东宝区泉口路20号	27175014-0（4-4）	448032	湖北凯龙化工集团股份有限公司
comp1836	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	厦门市工商行政管理局	万 里 石	胡精沛	邹鹏	002785	福建省厦门市湖滨北路201号宏业大厦8楼	350200400009508	361012	厦门万里石股份有限公司
comp1837	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	银宝山新	陈南辉	胡作寰	002786	深圳市宝安区石岩街道罗租社区建兴路5号	440306103380921	518108	深圳市银宝山新科技股份有限公司
comp1838	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	吴江市工商行政管理局	华源控股	李炳兴	李炳兴	002787	江苏省苏州市吴江区桃源镇桃乌公路东侧	320584000017855	215236	苏州华源控股股份有限公司
comp1839	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	厦门市工商行政管理局	鹭燕医药	吴金祥	吴金祥	002788	福建省厦门市湖里区安岭路1004号	350200200047020	361010	鹭燕医药股份有限公司
comp1840	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	建艺集团	刘海云	刘海云	002789	深圳市福田区振兴路建艺大厦19层东	440301103265023	518031	深圳市建艺装饰集团股份有限公司
comp1841	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	厦门市工商行政管理局	瑞 尔 特	罗远良	王兵	002790	福建省厦门市海沧区后祥路18号	350200200016994	361028	厦门瑞尔特卫浴科技股份有限公司
comp1842	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	坚朗五金	白宝鲲	白宝鲲	002791	广东省东莞市塘厦镇大坪坚朗路3号	--	523722	广东坚朗五金制品股份有限公司
comp1843	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中山市工商行政管理局	通宇通讯	吴中林	时桂清	002792	广东省中山市火炬开发区金通街3号	91442000617978068F	528437	广东通宇通讯股份有限公司
comp1844	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	温岭市工商行政管理局	东音股份	方秀宝	方秀宝	002793	浙江省温岭市大溪镇大石一级公路南侧	331081100011767	317525	浙江东音泵业股份有限公司
comp1845	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	永和智控	应雪青	应雪青	002795	浙江省玉环县清港镇工业产业集聚区	--	317606	永和流体智控股份有限公司
comp1846	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	苏州市郊区工商行政管理局	世嘉科技	王娟	韩惠明	002796	江苏省苏州市塘西路28号	320512000037744	215151	苏州市世嘉科技股份有限公司
comp1847	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市市场监督管理局	第一创业	刘学民	钱龙海	002797	深圳市福田区福华一路115号投行大厦20楼	440301103180610	518048	第一创业证券股份有限公司
comp1848	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	西安市工商行政管理局	环球印务	李移岭	孙学军	002799	陕西省西安市高新区科技一路32号	--	710075	西安环球印务股份有限公司
comp1849	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	简阳市工商行政管理局	帝王洁具	刘进	吴志雄	002798	四川省成都市简阳市贾家镇工业开发区	512081000001281	641400	四川帝王洁具股份有限公司
comp1850	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	恒泰艾普	汤承锋	汤承锋	300157	北京市海淀区丰秀中路3号院4号楼401室	110108008084949	100094	恒泰艾普集团股份有限公司
comp1851	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	神雾环保	吴道洪	刘骏	300156	北京市朝阳区将台路5号院15号楼C座6层	110105007350875	100016	神雾环保技术股份有限公司
comp1852	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	瑞凌股份	邱光	邱光	300154	深圳市光明新区观光路3009号招商局科技园A3栋C单元207	440306103357997	518107	深圳市瑞凌实业股份有限公司
comp1853	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	振东制药	李安平	--	300158	山西省长治县光明南路振东科技园	140421100000376	047100	山西振东制药股份有限公司
comp1854	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	安 居 宝	张波	陈平	300155	广东省广州高新技术产业开发区科学城起云路6号自编一栋	4401012050761	510663	广东安居宝数码科技股份有限公司
comp1855	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	新研股份	周卫华	韩华	300159	新疆维吾尔自治区乌鲁木齐经济技术开发区融合南路661号	650100050079480	830026	新疆机械研究院股份有限公司
comp1856	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	秀强股份	卢秀强	卢秀强	300160	江苏省宿迁市宿豫区江山大道28号	321300400000593	223801	江苏秀强玻璃工艺股份有限公司
comp1857	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	雷曼股份	李漫铁	李漫铁	300162	深圳市南山区松白公路百旺信工业园区二区第八栋	440301501130760	518055	深圳雷曼光电科技股份有限公司
comp1858	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	华中数控	陈吉红	田茂胜	300161	湖北省武汉市东湖开发区华工科技园	420000000006242	430223	武汉华中数控股份有限公司
comp1859	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	先锋新材	卢先锋	卢先锋	300163	浙江省宁波市海曙区集士港镇汇士路8号	330212000021906	315127	宁波先锋新材料股份有限公司
comp1860	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	通源石油	张国桉	任延忠	300164	陕西省西安市高新区科技二路70号软件园唐乐阁D301室	610131100006139	710075	西安通源石油科技股份有限公司
comp1861	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	天瑞仪器	刘召贵	应刚	300165	江苏省昆山市玉山镇中华园西路1888号天瑞大厦	320583000136773	215347	江苏天瑞仪器股份有限公司
comp1862	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	东方国信	管连平	管连平	300166	北京市朝阳区创达三路1号院1号楼7层101	110105002496292	100102	北京东方国信科技股份有限公司
comp1863	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	迪威视讯	季刚	季刚	300167	深圳市南山区茶光路1089号深圳集成电路设计应用产业园306-1、306-2、307-2室	440301103098027	518055	深圳市迪威视讯股份有限公司
comp1864	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	万达信息	史一兵	史一兵	300168	上海市桂平路481号20号楼5层	310000000039855	200233	万达信息股份有限公司
comp1865	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	天晟新材	吴海宙	徐奕	300169	江苏省常州市龙锦路508号	320400000003930	213028	常州天晟新材料股份有限公司
comp1866	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	汉得信息	陈迪清	黄益全	300170	上海市青浦工业园区外青松公路5500号303室	310000400308460	201700	上海汉得信息技术股份有限公司
comp1867	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	东 富 龙	郑效东	郑效东	300171	上海市闵行区都会路1509号4幢	310112000078806	201108	上海东富龙科技股份有限公司
comp1868	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	中电环保	王政福	朱来松	300172	江苏省南京市江宁开发区诚信大道1800号	320100000067718	211102	中电环保股份有限公司
comp1869	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	智慧松德	郭景松	雷万春	300173	广东省中山市南头镇东福北路35号	442000000036535	528427	松德智慧装备股份有限公司
comp1870	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	元力股份	卢元健	官伟源	300174	福建省南平来舟经济开发区	350700100004380	353004	福建元力活性炭股份有限公司
comp1871	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	鸿特精密	胡玲	胡蔚	300176	广东省肇庆市鼎湖城区北十区	441200400010010	526070	广东鸿特精密技术股份有限公司
comp1872	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	朗源股份	戚大广	戚永茂	300175	山东省龙口高新技术产业园区	370681400001629	265718	朗源股份有限公司
comp1873	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	腾邦国际	钟百胜	乔海	300178	深圳市腾邦国际互联网金融产业园(福田保税区桃花路9号腾邦集团大厦)5楼	440301102827403	518038	深圳市腾邦国际商业服务股份有限公司
comp1874	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	四 方 达	方海江	方海江	300179	河南省郑州市经济技术开发区第十大街109号	410000100017807	450016	河南四方达超硬材料股份有限公司
comp1875	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	中 海 达	廖定海	徐峰	300177	广东省广州市番禺区东环街番禺大道北555号天安总部中心13号厂房101	440101000006771	511400	广州中海达卫星导航技术股份有限公司
comp1876	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	华峰超纤	尤小平	段伟东	300180	上海市金山区亭卫南路888号	310228000524099	201508	上海华峰超纤材料股份有限公司
comp1877	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	佐力药业	董弘宇	董弘宇	300181	浙江省湖州市德清县阜溪街道志远北路388号	3300001006402	313200	浙江佐力药业股份有限公司
comp1878	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	捷成股份	徐子泉	韩胜利	300182	北京市海淀区知春路1号学院国际大厦709室	110108009863191	100191	北京捷成世纪科技股份有限公司
comp1879	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	东软载波	崔健	吴迪	300183	山东省青岛市市北区上清路16号甲	370200228016415	266023	青岛东软载波科技股份有限公司
comp1880	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	通裕重工	司兴奎	刘殿山	300185	山东省德州(禹城)国家高新技术产业开发区	370000228021369	251200	通裕重工股份有限公司
comp1881	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	力源信息	赵马克	赵马克	300184	湖北省武汉市东湖新技术开发区武大园三路5号	420100400001659	430070	武汉力源信息技术股份有限公司
comp1882	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	永清环保	刘正军	刘正军	300187	湖南省长沙市浏阳市国家生物医药产业基地(319国道旁)	430181000007528	410330	永清环保股份有限公司
comp1883	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	美亚柏科	滕达	申强	300188	福建省厦门市软件园二期观日路12号102-402单元	350298200005610	361008	厦门市美亚柏科信息股份有限公司
comp1884	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	神农基因	黄培劲	柏远智	300189	海南省海口市紫荆路2-1号紫荆信息公寓26A	460000000067401	570125	海南神农基因科技股份有限公司
comp1885	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	潜能恒信	周锦明	周锦明	300191	北京市海淀区紫竹院路81号院3号楼北方地产大厦618	110108006260375	100097	潜能恒信能源技术股份有限公司
comp1886	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	维 尔 利	李月中	宗韬	300190	江苏省常州新北区汉江路156号	320400000011085	213022	江苏维尔利环保科技股份有限公司
comp1887	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	佳士科技	潘磊	潘磊	300193	深圳市坪山新区青兰一路3号	440306102871671	518118	深圳市佳士科技股份有限公司
comp1888	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	科斯伍德	吴贤良	吴贤良	300192	江苏省苏州市相城区黄埭镇春申路989号	320507000013743	215143	苏州科斯伍德油墨股份有限公司
comp1889	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	福安药业	汪天祥	蒋晨	300194	重庆市长寿区化南一路1号	500221000008591	401254	福安药业(集团)股份有限公司
comp1890	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	长荣股份	李莉	李莉	300195	天津新技术产业园区北辰科技工业园	120000400019418	300400	天津长荣科技集团股份有限公司
comp1891	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	长海股份	杨国文	杨鹏威	300196	江苏省常州市武进区遥观镇塘桥村	320483000062432	213102	江苏长海复合材料股份有限公司
comp1892	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	纳川股份	陈志江	陈志江	300198	福建省泉州市泉港区普安工业区	350505100003553	362800	福建纳川管材科技股份有限公司
comp1893	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	铁汉生态	陈阳春	陈阳春	300197	深圳市龙岗区坂田街道雪岗路2018号天安云谷产业园一期3栋B座20层2002单元	440301102998582	518129	深圳市铁汉生态环境股份有限公司
comp1894	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	高盟新材	何宇飞	邓煜东	300200	北京市丰台区科学城航丰路8号2层209室(园区)	110106000731626	100071	北京高盟新材料股份有限公司
comp1895	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	翰宇药业	曾少贵	袁建成	300199	深圳市南山区高新技术工业园中区翰宇生物医药园办公大楼四层	440301103008894	518057	深圳翰宇药业股份有限公司
comp1896	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	海 伦 哲	丁剑平	尹亚平	300201	江苏省徐州经济开发区螺山路19号	320300400004618	221004	徐州海伦哲专用车辆股份有限公司
comp1897	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	聚龙股份	柳永诠	柳永诠	300202	辽宁省鞍山市铁东区千山中路308号	210300005054919	114051	聚龙股份有限公司
comp1898	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	聚光科技	叶华俊	彭华	300203	浙江省杭州市滨江区滨安路760号	330100400005508	310052	聚光科技(杭州)股份有限公司
comp1899	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	舒 泰 神	周志文	张荣秦	300204	北京市北京经济技术开发区经海二路36号	110302004270284	100176	舒泰神(北京)生物制药股份有限公司
comp1900	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市	深康佳Ｂ	刘凤喜	周彬	200016	深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层	440301501121863	518057	康佳集团股份有限公司
comp1901	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	深物业Ｂ	陈玉刚	魏志	200011	深圳市人民南路国贸大厦39、42层	19217413-5	518014	深圳市物业发展(集团)股份有限公司
comp1902	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	深中华Ｂ	李海	李海	200017	深圳市布心路3008号	440301501122085	518020	深圳中华自行车(集团)股份有限公司
comp1903	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市蛇口工业区工业六路一号	南  玻Ｂ	陈琳	--	200012	深圳市蛇口工业六路一号南玻大厦	工商外企股粤深总字第100482号	518067	中国南玻集团股份有限公司
comp1904	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区华发北路411栋	深华发Ｂ	李中秋	李中秋	200020	深圳市福田区华发北路411幢	440301501120670	518031	深圳中恒华发股份有限公司
comp1905	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市赤湾	深赤湾Ｂ	白景涛	刘彬	200022	深圳市南山区招商街道赤湾石油大厦八楼	企股粤深总字第102793	518067	深圳赤湾港航股份有限公司
comp1906	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳	神 州 Ｂ	陈略	田威	200018	深圳市大鹏新区葵涌街道白石岗葵鹏路26号	440301501131182	518119	神州长城股份有限公司
comp1907	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	深深宝Ｂ	郑煜曦	颜泽松	200019	深圳市南山区粤海街道学府路科技园南区软件产业基地4栋B座8层	440301103223954	518057	深圳市深宝实业股份有限公司
comp1908	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市罗湖区水贝二路104号	特  力Ｂ	吕航	丁辉	200025	深圳市罗湖区水贝二路特力大厦三楼	4403011014789	518020	深圳市特力(集团)股份有限公司
comp1909	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	建 摩 Ｂ	吕红献	范爱军	200054	重庆市巴南区花溪工业园区建设大道1号	500000400001350	400054	重庆建设摩托车股份有限公司
comp1910	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区华强北路3号深纺大厦六楼	深纺织Ｂ	朱军	朱梅柱	200045	深圳市福田区华强北路3号深纺大厦6楼	4403011013060	518031	深圳市纺织(集团)股份有限公司
comp1911	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国广东省深圳市华强北路	富 奥 Ｂ	甘先国	甘先国	200030	吉林省长春汽车经济技术开发区东风南街777号	440000000067379	130011	富奥汽车零部件股份有限公司
comp1912	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商局	深深房Ｂ	周建国	陈茂政	200029	深圳市人民南路深房广场45-48楼	440301103225878	518001	深圳经济特区房地产(集团)股份有限公司
comp1913	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	深基地Ｂ	田俊彦	王世云	200053	深圳市南山区蛇口赤湾	企股粤深总字第101031号	518068	深圳赤湾石油基地股份有限公司
comp1914	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	方 大 Ｂ	熊建明	熊建明	200055	深圳市高新技术产业园南区科技南十二路方大科技大厦	440301501124785	518057	方大集团股份有限公司
comp1915	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	一 致 Ｂ	林兆雄	林兆雄	200028	深圳市福田区八卦四路15号一致药业大楼	440301103040048	518029	国药集团一致药业股份有限公司
comp1916	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省深圳市	皇 庭 Ｂ	郑康豪	陈小海	200056	深圳市福田区金田路2028号皇岗商务中心58楼03单元	4403011016891	518048	深圳市皇庭国际企业股份有限公司
comp1917	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	飞亚达Ｂ	黄勇峰	陈立彬	200026	深圳市南山区高新南一道飞亚达科技大厦	440301103196089	518057	飞亚达(集团)股份有限公司
comp1918	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市南山区南山角咀	深南电Ｂ	李新威	陈玉辉	200037	深圳市南山区月亮湾大道2097号	企股合粤深总字第101591号	518054	深圳南山热电股份有限公司
comp1919	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区华强北路宝华科技大厦16楼	深赛格Ｂ	王宝	刘志军	200058	深圳市福田区华强北路群星广场A座三十一楼	440301103573251	518028	深圳赛格股份有限公司
comp1920	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	石家庄市	东 旭 Ｂ	李兆廷	王立鹏	200413	河北省石家庄市高新技术产业开发区黄河大道9号	130000000001040	050035	东旭光电科技股份有限公司
comp1921	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河北省工商行政管理局	东 沣 B	赵永生	沈林翔	200160	河北省承德县下板城镇	1300001001372	067400	东沣科技集团股份有限公司
comp1922	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山东省工商行政管理局	山 航 Ｂ	孙秀江	苗留斌	200152	山东济南遥墙国际机场	企股鲁总字第003926号	250107	山东航空股份有限公司
comp1923	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	无锡市惠钱路67号	小天鹅Ｂ	方洪波	陆剑峰	200418	江苏省无锡市国家高新技术产业开发区长江南路18号	320200000014723	214028	无锡小天鹅股份有限公司
comp1924	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省工商行政管理局	舜 喆 Ｂ	丁立红	丁立红	200168	广东省普宁市军埠镇美新工业园	4400001000088	515322	广东舜喆(集团)股份有限公司
comp1925	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广州市东风中路503号东建大厦4楼	粤高速Ｂ	郑任发	汪春华	200429	广东省广州市白云路85号	企股粤总字第002875号	510100	广东省高速公路发展股份有限公司
comp1926	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海口市龙昆北路2号	珠 江 Ｂ	王国丰	王春立	200505	海南省海口市滨海大道珠江广场帝豪大厦29层	460000000159355	570125	海南珠江控股股份有限公司
comp1927	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中华人民共和国厦门市	闽灿坤Ｂ	潘志荣	潘志荣	200512	福建省厦门市湖里工业区兴隆路88号	企独闽厦总字第00233号	361006	厦门灿坤实业股份有限公司
comp1928	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山东省寿光市圣城街595号	晨 鸣 Ｂ	陈洪国	陈洪国	200488	山东省寿光市圣城街595号	370000400001170	262700	山东晨鸣纸业集团股份有限公司
comp1929	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	合肥市工商行政管理局	皖美菱Ｂ	李伟	吴定刚	200521	安徽省合肥市经济技术开发区莲花路2163号	340000400001278	230601	合肥美菱股份有限公司
comp1930	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	大连市沙河口区西南路888号	大 冷 Ｂ	纪志坚	丁杰	200530	辽宁大连经济技术开发区辽河东路106号	24236130-0	116630	大连冷冻机股份有限公司
comp1931	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省工商行政管理局	粤照明Ｂ	何勇	刘醒明	200541	广东省佛山市禅城区汾江北路64号	440000400010049	528000	佛山电器照明股份有限公司
comp1932	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广州市梅花路75号21楼	粤电力Ｂ	黄镇海	姚纪恒	200539	广东省广州市天河东路2号粤电广场南塔33-36楼	企合粤总字第002753号	510630	广东电力发展股份有限公司
comp1933	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	南昌市工商行政管理局	江 铃 Ｂ	邱天高	范炘	200550	江西省南昌市迎宾北大道509号	360000511000021	330001	江铃汽车股份有限公司
comp1934	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖北省工商行政管理局	沙隆达Ｂ	杨兴强	Chen Lichtenstein	200553	湖北省荆州市北京东路93号	420000400004491	434001	湖北沙隆达股份有限公司
comp1935	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	常州市工商行政管理局	苏常柴Ｂ	史新昆	张新	200570	江苏省常州市怀德中路123号	320400000004012	213002	常柴股份有限公司
comp1936	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	安徽省工商行政管理局	古井贡Ｂ	梁金辉	周庆伍	200596	安徽省亳州市古井镇	340000400001632	236820	安徽古井贡酒股份有限公司
comp1937	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	三亚市河东区大东海	*ST东海B	黎愿斌	黎愿斌	200613	海南省三亚市大东海	4600001003983	572021	海南大东海旅游中心股份有限公司
comp1938	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	无锡市人民西路107号	苏威孚Ｂ	陈学军	王晓东	200581	江苏省无锡国家高新技术产业开发区华山路5号	320200000014926	214028	无锡威孚高科技集团股份有限公司
comp1939	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	重庆市南岸区南城大道309号	长 安 Ｂ	张宝林	朱华荣	200625	重庆市江北区建新东路260号	渝直5000001805570	400023	重庆长安汽车股份有限公司
comp1940	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	辽宁省本溪市平山区钢铁路18号	本钢板Ｂ	汪澍	韩革	200761	辽宁省本溪市平山区人民路16号	210000004931633	117000	本钢板材股份有限公司
comp1941	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	浙江省工商行政管理局	杭汽轮Ｂ	郑斌	叶钟	200771	浙江省杭州市石桥路357号	330000400001023	310022	杭州汽轮机股份有限公司
comp1942	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	北京市朝阳区酒仙桥路10号	京东方Ｂ	王东升	刘晓东	200725	北京市朝阳区酒仙桥路10号	110000005012597	100015	京东方科技集团股份有限公司
comp1943	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	鲁 泰 Ｂ	刘子斌	刘子斌	200726	山东省淄博市高新技术开发区铭波路11号	370300400002843	255086	鲁泰纺织股份有限公司
comp1944	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	瓦 轴 Ｂ	孟伟	赵杨	200706	中国辽宁省瓦房店市北共济街一段1号	大工商企法字6-21020011011996	116300	瓦房店轴承股份有限公司
