company_id	title	person_id	type	create_time	update_time	
comp3024	独立董事	pers78	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1592	独立董事	pers450	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1072	董事	pers731	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2206	副总经理	pers269	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3302	独立董事	pers72	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1072	董事,常务副总经理	pers730	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1506	副总经理	pers520	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1237	独立董事	pers693	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2816	独立董事	pers157	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2715	独立董事	pers335	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	副总经理,董秘	pers886	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2707	副总裁	pers297	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2663	监事	pers194	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1307	董事长	pers657	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1082	职工董事	pers773	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2029	副总经理	pers422	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1168	监事	pers910	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp569	独立董事	pers820	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3204	副总经理,董事	pers19	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	董秘	pers254	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1270	董事	pers644	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1895	副总裁	pers411	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1441	独立董事	pers552	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1389	独立董事	pers623	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	副总经理	pers253	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2707	职工监事	pers295	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1278	总经理,董事	pers650	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	独立董事	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1009	独立董事	pers808	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1270	监事	pers648	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2206	副总经理	pers268	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2663	总经理,董事	pers190	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2943	职工监事	pers326	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2730	监事	pers359	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp586	总经理,董事	pers855	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2629	副总经理	pers183	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1349	董事长	pers665	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1592	副总经理	pers452	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2748	监事会主席	pers143	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1139	独立董事	pers789	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1700	独立董事	pers509	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1509	副总经理	pers532	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3267	董秘	pers29	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1278	独立董事	pers654	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp141	监事	pers849	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2809	副总经理,财务总监	pers153	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2707	董事	pers291	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2960	副总经理,董事	pers235	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2971	监事	pers102	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2083	董秘	pers458	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1384	副总经理	pers582	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1537	副总经理	pers574	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2202	监事	pers259	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2146	财务总监	pers597	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3267	独立董事	pers26	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1270	独立董事	pers647	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1592	董事	pers447	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2146	副总经理	pers598	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1239	监事	pers714	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1207	董事长	pers755	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2730	总工程师	pers363	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3267	总裁,董事长	pers24	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2111	副总裁,董事	pers601	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1509	副总经理	pers533	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp298	董事	pers830	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2879	副总经理	pers209	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3266	董事长	pers114	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1168	总经理,董事	pers905	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp616	董事	pers835	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2195	财务负责人	pers313	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1248	独立董事	pers742	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1537	副总经理,董事	pers568	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1138	独立董事	pers781	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3204	副总经理,董秘	pers20	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1853	董事	pers391	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1237	财务总监	pers699	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2711	财务总监,副总裁,董事,董秘	pers299	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3252	独立董事	pers44	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2629	副总经理	pers186	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2879	监事	pers211	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	副总经理	pers724	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2608	董事长	pers170	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1199	独立非执行董事	pers632	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2133	监事	pers617	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2776	财务总监,副总经理,董事	pers241	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2952	副总经理	pers232	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2050	董事	pers425	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1168	董事	pers906	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2943	独立董事	pers323	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp141	独立董事	pers848	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1441	独立董事	pers550	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2715	独立董事	pers336	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1069	监事会主席	pers688	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1072	副总经理	pers736	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1756	副总经理	pers466	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2387	监事会主席	pers377	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2029	副总经理	pers421	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp472	董事长	pers864	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1441	监事	pers553	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2816	监事	pers159	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp569	职工监事	pers823	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3204	总经理	pers23	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1765	监事	pers505	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3302	董事	pers71	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1297	总经理,董事长	pers746	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1139	副总经理,董秘	pers792	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3008	副总经理	pers130	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1535	董事	pers544	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2195	监事会主席	pers311	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3380	监事	pers36	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2029	董事长	pers415	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2608	财务总监	pers176	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2133	董事	pers614	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	副总经理	pers722	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1207	副总经理,董秘	pers759	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3267	独立董事	pers27	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3260	副总裁	pers68	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2387	非执行董事	pers373	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2182	副总经理,财务总监	pers387	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1297	董事,财务总监	pers747	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	董事	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3008	独立董事	pers127	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3260	副董事长	pers59	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1548	监事	pers567	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2102	独立董事	pers609	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1082	独立董事	pers772	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1385	董事	pers584	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1548	高级副总裁,董事	pers562	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2952	总经理,董事	pers228	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp67	监事会主席	pers877	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1041	董秘	pers708	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2991	董事长	pers105	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	独立董事	pers249	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp379	董事	pers897	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3254	财务总监	pers13	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp616	财务总监	pers844	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2952	职工监事	pers230	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3363	职工监事	pers96	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1853	总经理(代),董事长	pers388	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3260	独立董事	pers62	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2684	监事	pers217	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	独立董事	pers720	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp586	董秘	pers862	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2753	副总经理	pers224	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2748	职工监事	pers142	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2732	独立董事	pers366	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1384	副总经理	pers583	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1439	董事	pers555	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	独立董事	pers471	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2133	副总经理	pers616	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1009	董事长	pers802	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2629	副总经理,财务总监	pers182	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3266	独立董事	pers118	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2753	副总经理	pers225	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1736	副总经理,董事	pers475	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	独立董事	pers251	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp44	董秘	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1455	职工监事	pers320	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1307	董事	pers658	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1297	独立董事	pers750	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1138	董事	pers780	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1009	副总经理	pers814	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2742	监事	pers136	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1237	副总经理,董秘	pers698	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp68	总经理,董事长	pers889	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp298	董事长	pers828	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2146	董事长	pers590	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2062	监事	pers437	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1519	独立董事	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2387	非执行董事	pers374	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1736	独立董事	pers478	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1700	董事	pers508	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1548	独立董事	pers563	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1889	副总经理	pers403	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2387	董秘	pers380	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1307	独立董事	pers660	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2947	监事	pers351	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp68	董秘	pers894	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1349	独立董事	pers669	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2809	常务副总经理	pers151	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2179	董事长	pers271	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2062	独立董事	pers436	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	董秘	pers728	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1072	监事会主席	pers734	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp616	独立董事	pers838	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1439	董事	pers556	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2715	董事,董秘	pers332	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp634	监事	pers801	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3380	董事长	pers30	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2717	监事	pers343	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2102	副总经理	pers612	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp634	副总裁	pers796	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1592	独立董事	pers449	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3252	独立董事	pers43	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp141	总经理	pers851	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2742	副总经理,财务总监	pers138	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp298	独立董事	pers829	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1385	独立董事	pers586	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	副总经理	pers723	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp569	董事	pers818	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1349	独立董事	pers668	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1455	独立董事	pers318	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp379	独立董事	pers898	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1139	独立董事	pers790	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1506	独立董事	pers517	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2753	董事长	pers219	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1389	职工监事	pers626	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2707	副总裁	pers296	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1756	副总经理,董事	pers461	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1455	独立董事	pers317	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1270	副总裁	pers649	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp616	副总经理	pers842	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2996	独立董事	pers87	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1753	总经理	pers490	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp472	董事	pers863	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2206	高级副总经理	pers270	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2195	董事	pers309	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp616	职工监事	pers841	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1384	独立董事	pers580	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1535	财务负责人	pers547	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2663	董事长	pers188	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp298	监事	pers832	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2742	职工监事	pers137	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2050	总经理,董事长	pers423	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2179	董事	pers273	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2711	独立董事	pers303	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1753	副总经理	pers499	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2029	副总经理,董事	pers414	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1439	董秘	pers560	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1506	总经理,董事长	pers515	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp298	董事,常务副总经理	pers827	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2707	副总裁	pers298	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp472	副总裁	pers870	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3302	董事	pers70	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1700	总经理,董事长	pers507	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	总经理,董事长	pers881	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2387	独立非执行董事	pers376	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1199	副总裁	pers639	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp67	独立董事	pers876	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1537	董秘(代),总经理,董事长	pers570	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	独立董事	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2195	副总经理,董事	pers308	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2730	独立董事	pers358	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1072	独立董事	pers732	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1889	监事	pers402	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	独立董事	pers719	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	监事	pers252	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp586	独立董事	pers859	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1455	董事长	pers314	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1239	董事	pers710	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1199	非执行董事	pers633	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3024	副总经理,财务总监	pers82	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1455	董事	pers316	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1509	总经理,董事	pers523	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1792	董事	pers469	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1036	副总经理	pers726	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp988	董事长	pers674	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp47	监事	2017-10-24 10:52:12	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2146	监事	pers594	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2663	董事	pers191	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1237	副总经理	pers696	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1519	监事会副主席	pers540	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1168	副总经理,财务总监	pers909	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1889	副总经理,董事	pers398	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1889	董事长	pers397	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2850	财务负责人,副总经理,董事	pers248	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1389	副总经理	pers627	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1384	董秘,副总经理,董事	pers577	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2717	副总经理	pers344	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1895	副总裁	pers412	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp361	独立董事	pers882	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2206	董事	pers264	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1139	监事	pers791	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3363	财务总监	pers97	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2629	独立董事	pers179	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1138	董事长	pers778	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp1041	董事	pers700	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2991	董事,总工程师,副总经理	pers106	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
comp2816	董事	pers156	relation	2017-10-24 10:52:16	2017-10-24 10:52:16
