:START_ID	:END_ID	:TYPE	create_time	update_time	title	
comp2816	pers156	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2146	pers598	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp3341	pers50	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2179	pers272	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,董秘
comp1502	pers767	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2828	pers167	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2996	pers85	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2707	pers293	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2663	pers195	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2029	pers415	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp379	pers898	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3363	pers95	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp1168	pers906	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp3204	pers23	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理
comp1239	pers710	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2732	pers371	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1853	pers395	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1036	pers721	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp361	pers885	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp47	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers552	独立董事
comp1384	pers577	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘,副总经理,董事
comp361	pers883	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2753	pers221	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1239	pers709	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2991	pers108	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp379	pers900	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp472	pers870	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp2952	pers229	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1509	pers527	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1199	pers630	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	非执行董事
comp1506	pers520	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1009	pers816	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总会计师
comp1278	pers650	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp298	pers827	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,常务副总经理
comp1889	pers399	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2707	pers296	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1009	pers805	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1519	pers535	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp1753	pers496	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会副主席
comp2397	pers280	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2707	pers290	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2146	pers593	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副董事长
comp2776	pers245	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp3380	pers33	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1270	pers646	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁,董事
comp2397	pers286	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2062	pers433	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp569	pers823	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp1199	pers634	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1168	pers908	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1439	pers559	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp298	pers829	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2707	pers294	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2091	pers445	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp569	pers822	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1237	pers698	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp1792	pers472	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1700	pers511	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2742	pers138	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,财务总监
comp1138	pers780	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp3024	pers79	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp3260	pers68	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp2684	pers214	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	常务副总裁,副董事长,董秘
comp1072	pers730	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,常务副总经理
comp1349	pers669	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1041	pers701	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp3380	pers34	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1139	pers788	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2608	pers174	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp2850	pers252	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2146	pers591	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp298	pers833	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp2608	pers175	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2671	pers203	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监
comp1548	pers563	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1700	pers510	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2206	pers263	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘,副总经理,董事
comp2742	pers133	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1592	pers450	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1349	pers670	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1853	pers393	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3024	pers80	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp616	pers835	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp3363	pers94	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2809	pers145	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp2182	pers382	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1270	pers649	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1138	pers783	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2206	pers266	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2809	pers146	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1069	pers684	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2960	pers237	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp141	pers848	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2960	pers236	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2062	pers434	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2971	pers102	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1853	pers396	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监
comp1537	pers569	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1072	pers735	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp1168	pers905	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp68	pers890	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2809	pers151	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	常务副总经理
comp1139	pers790	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2711	pers305	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3302	pers72	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1441	pers551	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘(代),总经理(代),董事长
comp1537	pers575	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2179	pers276	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1502	pers766	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监
comp2397	pers287	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp2850	pers247	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2943	pers330	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总工程师
comp1384	pers576	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp1139	pers793	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1537	pers568	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2996	pers88	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,财务总监
comp1139	pers792	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp1041	pers700	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1519	pers536	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副董事长
comp616	pers840	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1506	pers519	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp616	pers841	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2960	pers235	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2715	pers338	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp3267	pers29	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp3266	pers122	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理
comp2102	pers609	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp67	pers879	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp2206	pers265	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1548	pers565	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2828	pers166	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1389	pers621	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1509	pers531	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2202	pers259	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1138	pers778	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp44	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers556	董事
comp3024	pers77	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2816	pers157	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3380	pers39	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp379	pers899	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp616	pers836	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2850	pers249	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp634	pers796	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1009	pers812	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp3267	pers25	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1082	pers777	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp1889	pers398	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp1439	pers554	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp298	pers830	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2816	pers162	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁,财务负责人
comp586	pers862	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp634	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers713	董事长
comp3302	pers75	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2062	pers432	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp3008	pers125	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理(代),董事长
comp2629	pers178	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2971	pers103	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1009	pers802	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2753	pers225	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2206	pers270	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	高级副总经理
comp1248	pers740	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp988	pers678	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1278	pers655	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1509	pers524	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp616	pers839	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2179	pers275	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1537	pers571	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1384	pers582	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2179	pers279	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监
comp1036	pers716	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp1036	pers720	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2753	pers222	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3260	pers67	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp2146	pers596	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1439	pers557	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp44	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers555	董事
comp1199	pers632	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立非执行董事
comp1297	pers752	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp634	pers798	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3302	pers74	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2083	pers457	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1297	pers747	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,财务总监
comp298	pers831	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1385	pers588	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2711	pers301	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp634	pers800	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp1502	pers764	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp472	pers869	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp1700	pers513	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2753	pers219	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2943	pers325	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp2050	pers425	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1519	pers538	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2943	pers326	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp1700	pers508	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2387	pers377	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp1297	pers750	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3237	pers6	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp2742	pers132	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp44	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers558	独立董事
comp1502	pers768	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp2029	pers414	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2730	pers361	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1384	pers581	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2715	pers334	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2753	pers218	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事,董秘
comp2711	pers300	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp1765	pers503	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1889	pers405	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务负责人
comp3252	pers44	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp586	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers576	董事长
comp2828	pers169	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总工程师
comp2816	pers159	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2083	pers458	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp2629	pers180	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp3341	pers52	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1519	pers537	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp3380	pers31	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp3008	pers126	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1506	pers518	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2742	pers137	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp3252	pers47	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp634	pers799	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1509	pers530	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2730	pers357	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1138	pers785	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp569	pers824	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp616	pers837	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2879	pers204	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp47	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers551	董秘(代),总经理(代),董事长
comp1753	pers493	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2943	pers321	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp2629	pers179	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1502	pers763	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp2029	pers417	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1765	pers506	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1756	pers464	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2732	pers369	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总裁
comp1168	pers904	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2206	pers267	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp634	pers801	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp1509	pers523	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp472	pers864	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2387	pers379	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2947	pers349	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp988	pers676	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2776	pers243	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3252	pers40	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp44	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers560	董秘
comp1700	pers507	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp3254	pers9	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2146	pers597	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监
comp1199	pers628	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	首席执行官,总裁,执行董事
comp2111	pers601	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁,董事
comp2732	pers370	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁
comp1592	pers451	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp361	pers886	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp3252	pers45	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp298	pers832	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp67	pers880	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总工程师
comp2707	pers291	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2050	pers429	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1753	pers489	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2947	pers350	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3254	pers10	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2717	pers344	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp44	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers559	监事
comp616	pers834	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp988	pers675	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总裁,董事
comp2991	pers105	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp1082	pers772	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2828	pers164	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2947	pers351	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2809	pers153	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,财务总监
comp1139	pers791	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp2195	pers307	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp2195	pers312	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp1009	pers815	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总工程师
comp1895	pers407	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总裁,董事
comp2707	pers295	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2111	pers603	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp634	pers797	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp67	pers874	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2684	pers213	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁,董事
comp1307	pers664	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp68	pers889	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp1248	pers739	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2179	pers277	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2707	pers288	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘,副总裁,董事
comp2050	pers427	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp2397	pers283	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2387	pers372	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp3204	pers20	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董秘
comp1537	pers572	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3237	pers3	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp1753	pers499	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2715	pers333	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
